Id,WnvPresent
1,0.31441577286763117
2,0.31441577286763117
3,0.31441577286763117
4,0.31441577286763117
5,0.31441577286763117
6,0.31441577286763117
7,0.31441577286763117
8,0.31441577286763117
9,0.31441577286763117
10,0.31441577286763117
11,0.31441577286763117
12,0.31441577286763117
13,0.31441577286763117
14,0.31441577286763117
15,0.31441577286763117
16,0.31441577286763117
17,0.31441577286763117
18,0.31441577286763117
19,0.31441577286763117
20,0.31441577286763117
21,0.31441577286763117
22,0.31441577286763117
23,0.31441577286763117
24,0.31441577286763117
25,0.2978355432725993
26,0.2978355432725993
27,0.2978355432725993
28,0.2978355432725993
29,0.2978355432725993
30,0.2978355432725993
31,0.2978355432725993
32,0.2978355432725993
33,0.2978355432725993
34,0.2978355432725993
35,0.2978355432725993
36,0.2978355432725993
37,0.2978355432725993
38,0.2978355432725993
39,0.2978355432725993
40,0.2978355432725993
41,0.2978355432725993
42,0.2978355432725993
43,0.2978355432725993
44,0.2978355432725993
45,0.2978355432725993
46,0.2978355432725993
47,0.2978355432725993
48,0.2978355432725993
49,0.2978355432725993
50,0.2978355432725993
51,0.2978355432725993
52,0.2978355432725993
53,0.2978355432725993
54,0.2978355432725993
55,0.2978355432725993
56,0.2978355432725993
57,0.29604388042840785
58,0.29604388042840785
59,0.29604388042840785
60,0.29604388042840785
61,0.29604388042840785
62,0.29604388042840785
63,0.29604388042840785
64,0.29604388042840785
65,0.2978355432725993
66,0.2978355432725993
67,0.2978355432725993
68,0.2978355432725993
69,0.2978355432725993
70,0.2978355432725993
71,0.2978355432725993
72,0.2978355432725993
73,0.29604388042840785
74,0.29604388042840785
75,0.29604388042840785
76,0.29604388042840785
77,0.29604388042840785
78,0.29604388042840785
79,0.29604388042840785
80,0.29604388042840785
81,0.2978355432725993
82,0.2978355432725993
83,0.2978355432725993
84,0.2978355432725993
85,0.2978355432725993
86,0.2978355432725993
87,0.2978355432725993
88,0.2978355432725993
89,0.2978355432725993
90,0.2978355432725993
91,0.2978355432725993
92,0.2978355432725993
93,0.2978355432725993
94,0.2978355432725993
95,0.2978355432725993
96,0.2978355432725993
97,0.29604388042840785
98,0.29604388042840785
99,0.29604388042840785
100,0.29604388042840785
101,0.29604388042840785
102,0.29604388042840785
103,0.29604388042840785
104,0.29604388042840785
105,0.2978355432725993
106,0.2978355432725993
107,0.2978355432725993
108,0.2978355432725993
109,0.2978355432725993
110,0.2978355432725993
111,0.2978355432725993
112,0.2978355432725993
113,0.31441577286763117
114,0.31441577286763117
115,0.31441577286763117
116,0.31441577286763117
117,0.31441577286763117
118,0.31441577286763117
119,0.31441577286763117
120,0.31441577286763117
121,0.29604388042840785
122,0.29604388042840785
123,0.29604388042840785
124,0.29604388042840785
125,0.29604388042840785
126,0.29604388042840785
127,0.29604388042840785
128,0.29604388042840785
129,0.31441577286763117
130,0.31441577286763117
131,0.31441577286763117
132,0.31441577286763117
133,0.31441577286763117
134,0.31441577286763117
135,0.31441577286763117
136,0.31441577286763117
137,0.2978355432725993
138,0.2978355432725993
139,0.2978355432725993
140,0.2978355432725993
141,0.2978355432725993
142,0.2978355432725993
143,0.2978355432725993
144,0.2978355432725993
145,0.31441577286763117
146,0.31441577286763117
147,0.31441577286763117
148,0.31441577286763117
149,0.31441577286763117
150,0.31441577286763117
151,0.31441577286763117
152,0.31441577286763117
153,0.31441577286763117
154,0.31441577286763117
155,0.31441577286763117
156,0.31441577286763117
157,0.31441577286763117
158,0.31441577286763117
159,0.31441577286763117
160,0.31441577286763117
161,0.31441577286763117
162,0.31441577286763117
163,0.31441577286763117
164,0.31441577286763117
165,0.31441577286763117
166,0.31441577286763117
167,0.31441577286763117
168,0.31441577286763117
169,0.29604388042840785
170,0.29604388042840785
171,0.29604388042840785
172,0.29604388042840785
173,0.29604388042840785
174,0.29604388042840785
175,0.29604388042840785
176,0.29604388042840785
177,0.31441577286763117
178,0.31441577286763117
179,0.31441577286763117
180,0.31441577286763117
181,0.31441577286763117
182,0.31441577286763117
183,0.31441577286763117
184,0.31441577286763117
185,0.29604388042840785
186,0.29604388042840785
187,0.29604388042840785
188,0.29604388042840785
189,0.29604388042840785
190,0.29604388042840785
191,0.29604388042840785
192,0.29604388042840785
193,0.31441577286763117
194,0.31441577286763117
195,0.31441577286763117
196,0.31441577286763117
197,0.31441577286763117
198,0.31441577286763117
199,0.31441577286763117
200,0.31441577286763117
201,0.29604388042840785
202,0.29604388042840785
203,0.29604388042840785
204,0.29604388042840785
205,0.29604388042840785
206,0.29604388042840785
207,0.29604388042840785
208,0.29604388042840785
209,0.2978355432725993
210,0.2978355432725993
211,0.2978355432725993
212,0.2978355432725993
213,0.2978355432725993
214,0.2978355432725993
215,0.2978355432725993
216,0.2978355432725993
217,0.2978355432725993
218,0.2978355432725993
219,0.2978355432725993
220,0.2978355432725993
221,0.2978355432725993
222,0.2978355432725993
223,0.2978355432725993
224,0.2978355432725993
225,0.2978355432725993
226,0.2978355432725993
227,0.2978355432725993
228,0.2978355432725993
229,0.2978355432725993
230,0.2978355432725993
231,0.2978355432725993
232,0.2978355432725993
233,0.31441577286763117
234,0.31441577286763117
235,0.31441577286763117
236,0.31441577286763117
237,0.31441577286763117
238,0.31441577286763117
239,0.31441577286763117
240,0.31441577286763117
241,0.31441577286763117
242,0.31441577286763117
243,0.31441577286763117
244,0.31441577286763117
245,0.31441577286763117
246,0.31441577286763117
247,0.31441577286763117
248,0.31441577286763117
249,0.31441577286763117
250,0.31441577286763117
251,0.31441577286763117
252,0.31441577286763117
253,0.31441577286763117
254,0.31441577286763117
255,0.31441577286763117
256,0.31441577286763117
257,0.2978355432725993
258,0.2978355432725993
259,0.2978355432725993
260,0.2978355432725993
261,0.2978355432725993
262,0.2978355432725993
263,0.2978355432725993
264,0.2978355432725993
265,0.29604388042840785
266,0.29604388042840785
267,0.29604388042840785
268,0.29604388042840785
269,0.29604388042840785
270,0.29604388042840785
271,0.29604388042840785
272,0.29604388042840785
273,0.29604388042840785
274,0.29604388042840785
275,0.29604388042840785
276,0.29604388042840785
277,0.29604388042840785
278,0.29604388042840785
279,0.29604388042840785
280,0.29604388042840785
281,0.2978355432725993
282,0.2978355432725993
283,0.2978355432725993
284,0.2978355432725993
285,0.2978355432725993
286,0.2978355432725993
287,0.2978355432725993
288,0.2978355432725993
289,0.29604388042840785
