Id,WnvPresent
1,0.37881654069034404
2,0.37881654069034404
3,0.37881654069034404
4,0.37881654069034404
5,0.37881654069034404
6,0.37938628589995105
7,0.37881654069034404
8,0.37881654069034404
9,0.37833300714939083
10,0.37833300714939083
11,0.37833300714939083
12,0.37833300714939083
13,0.37833300714939083
14,0.37890246871224825
15,0.37833300714939083
16,0.37833300714939083
17,0.3794539389928727
18,0.3794539389928727
19,0.3794539389928727
20,0.3794539389928727
21,0.3794539389928727
22,0.38002405637728354
23,0.3794539389928727
24,0.3794539389928727
25,0.37744828069708586
26,0.37744828069708586
27,0.37744828069708586
28,0.37744828069708586
29,0.37744828069708586
30,0.37801722033578855
31,0.37744828069708586
32,0.37744828069708586
33,0.3778589523529367
34,0.3778589523529367
35,0.3778589523529367
36,0.3778589523529367
37,0.3778589523529367
38,0.3784281347296409
39,0.3778589523529367
40,0.3778589523529367
41,0.3778589523529367
42,0.3778589523529367
43,0.3778589523529367
44,0.3778589523529367
45,0.3778589523529367
46,0.3784281347296409
47,0.3778589523529367
48,0.3778589523529367
49,0.3778589523529367
50,0.3778589523529367
51,0.3778589523529367
52,0.3778589523529367
53,0.3778589523529367
54,0.3784281347296409
55,0.3778589523529367
56,0.3778589523529367
57,0.3778681351500531
58,0.3778681351500531
59,0.3778681351500531
60,0.3778681351500531
61,0.3778681351500531
62,0.3784373229451443
63,0.3778681351500531
64,0.3778681351500531
65,0.37715319413092946
66,0.37715319413092946
67,0.37715319413092946
68,0.37715319413092946
69,0.37715319413092946
70,0.3777219588466187
71,0.37715319413092946
72,0.37715319413092946
73,0.3779802178957702
74,0.3779802178957702
75,0.3779802178957702
76,0.3779802178957702
77,0.3779802178957702
78,0.37854947179330545
79,0.3779802178957702
80,0.3779802178957702
81,0.3783529066231333
82,0.3783529066231333
83,0.3783529066231333
84,0.3783529066231333
85,0.3783529066231333
86,0.37892237988161936
87,0.3783529066231333
88,0.3783529066231333
89,0.37760343723011924
90,0.37760343723011924
91,0.37760343723011924
92,0.37760343723011924
93,0.37760343723011924
94,0.3781724686741104
95,0.37760343723011924
96,0.37760343723011924
97,0.37760343723011924
98,0.37760343723011924
99,0.37760343723011924
100,0.37760343723011924
101,0.37760343723011924
102,0.3781724686741104
103,0.37760343723011924
104,0.37760343723011924
105,0.3782375449949948
106,0.3782375449949948
107,0.3782375449949948
108,0.3782375449949948
109,0.3782375449949948
110,0.378806950424669
111,0.3782375449949948
112,0.3782375449949948
113,0.3779875545897954
114,0.3779875545897954
115,0.3779875545897954
116,0.3779875545897954
117,0.3779875545897954
118,0.378556812812131
119,0.3779875545897954
120,0.3779875545897954
121,0.3757633655840346
122,0.3757633655840346
123,0.3757633655840346
124,0.3757633655840346
125,0.3757633655840346
126,0.37633130075638027
127,0.3757633655840346
128,0.3757633655840346
129,0.378823015084421
130,0.378823015084421
131,0.378823015084421
132,0.378823015084421
133,0.378823015084421
134,0.37939276408430184
135,0.378823015084421
136,0.378823015084421
137,0.37730830287980077
138,0.37730830287980077
139,0.37730830287980077
140,0.37730830287980077
141,0.37730830287980077
142,0.37787715959429463
143,0.37730830287980077
144,0.37730830287980077
145,0.3801279904253344
146,0.3801279904253344
147,0.3801279904253344
148,0.3801279904253344
149,0.3801279904253344
150,0.38069849924464044
151,0.3801279904253344
152,0.3801279904253344
153,0.3803425011585611
154,0.3803425011585611
155,0.3803425011585611
156,0.3803425011585611
157,0.3803425011585611
158,0.3809131340866968
159,0.3803425011585611
160,0.3803425011585611
161,0.37789337998214245
162,0.37789337998214245
163,0.37789337998214245
164,0.37789337998214245
165,0.37789337998214245
166,0.3784625826710547
167,0.37789337998214245
168,0.37789337998214245
169,0.378207074612049
170,0.378207074612049
171,0.378207074612049
172,0.378207074612049
173,0.378207074612049
174,0.37877646211538335
175,0.378207074612049
176,0.378207074612049
177,0.3782758418931876
178,0.3782758418931876
179,0.3782758418931876
180,0.3782758418931876
181,0.3782758418931876
182,0.378845269847318
183,0.3782758418931876
184,0.3782758418931876
185,0.3779930335781002
186,0.3779930335781002
187,0.3779930335781002
188,0.3779930335781002
189,0.3779930335781002
190,0.3785622950299944
191,0.3779930335781002
192,0.3779930335781002
193,0.37939261418768133
194,0.37939261418768133
